"","state","date","confirmed","deaths","active","people_tested","negative","positive","totaltestresults","mortality_rate","incident_rate"
"280","AL",2020-07-05,42862,1007,19773,442088,405933,43953,449383,0.0234940040128785,0.0969535477099582
"281","AL",2020-07-06,43953,1007,20864,449886,410217,44878,454592,0.0229108365754328,0.0976980835144903
"282","AL",2020-07-07,44878,1007,21789,455095,415579,45785,460842,0.0224386113463167,0.0986123776354388
"283","AL",2020-07-08,45785,1033,22670,461364,421330,46962,467754,0.0225619744457792,0.0992383454279051
"284","AL",2020-07-09,46962,1058,23822,468292,421330,49174,467754,0.0225288531152847,0.100283583746893
"285","AL",2020-07-10,49174,1068,22323,470504,441708,50508,491600,0.0217187944848904,0.104513457908966
"286","AL",2020-07-11,50508,1104,23621,492216,450073,51947,501367,0.0218579234972678,0.102613486761909
"287","AL",2020-07-12,51947,1114,25050,502020,457919,53587,510827,0.0214449342599188,0.103475957133182
"288","AL",2020-07-13,53587,1121,26683,511506,464059,55545,518827,0.0209192528038517,0.104763189483603
"289","AL",2020-07-14,55545,1124,28638,519604,471834,57255,528275,0.020235844810514,0.106898715175403
"290","AL",2020-07-15,57255,1164,30308,529089,481982,59067,540207,0.0203301021744826,0.108214307989771
"291","AL",2020-07-16,59067,1211,28120,541049,490021,61088,550179,0.0205021416357695,0.10917125805611
"292","AL",2020-07-17,61088,1230,30122,551109,500024,63091,562135,0.0201348873755893,0.11084558590043
"293","AL",2020-07-18,63091,1265,32090,563115,509261,65234,573441,0.0200504033855859,0.112039281496675
"294","AL",2020-07-19,65234,1286,34212,574495,518522,67011,584387,0.0197136462580863,0.11355016144614
"295","AL",2020-07-20,67011,1287,35988,585533,524897,68891,592608,0.0192058020325021,0.114444446342051
"296","AL",2020-07-21,68891,1291,37864,593788,530023,70358,599098,0.018739748298036,0.116019522119005
"297","AL",2020-07-22,70358,1303,39319,600381,537675,71813,608088,0.0185195713351716,0.117188918370168
"298","AL",2020-07-23,71813,1364,40713,609488,545315,74212,618011,0.0189937755002576,0.117825125351114
"299","AL",2020-07-24,74212,1397,40305,619527,552979,76005,627344,0.0188244488761925,0.119788160967964
"300","AL",2020-07-25,76005,1438,42057,628984,563481,78130,639795,0.0189198079073745,0.120837731961385
"301","AL",2020-07-26,78130,1456,44164,641611,570392,79294,647743,0.0186356073211314,0.121771603042965
"302","AL",2020-07-27,79294,1473,45311,649686,576844,81115,655973,0.0185764370570283,0.122049728638142
"303","AL",2020-07-28,81115,1491,47114,657959,583033,82366,663342,0.0183813104851137,0.123282757740224
"304","AL",2020-07-29,82366,1491,48365,665399,584493,83782,666065,0.0181021295194619,0.123784375990947
"305","AL",2020-07-30,83782,1538,49734,668275,594346,85762,677841,0.0183571650235134,0.125370543563653
"306","AL",2020-07-31,85762,1565,48796,680108,601744,87723,687022,0.0182481751824818,0.126100560499215
"307","AL",2020-08-01,87723,1580,50742,689467,608022,89349,694802,0.0180112399256751,0.127233065541933
"308","AL",2020-08-02,89349,1603,52345,697371,614626,91444,703437,0.0179408835017739,0.128122620527667
"309","AL",2020-08-03,91444,1627,54416,706070,621390,92661,711317,0.0177923100476795,0.129511238262495
"310","AL",2020-08-04,92661,1633,55627,714051,628599,93702,719489,0.0176233798469691,0.129768041778528
"311","AL",2020-08-05,93702,1666,56635,722301,632806,94654,724582,0.01777976990886,0.129727080538446
"312","AL",2020-08-06,94654,1695,55036,727460,643192,96592,736594,0.017907325628077,0.130115745195612
"313","AL",2020-08-07,96592,1714,56955,739784,651115,98301,745942,0.0177447407652808,0.130567841423983
"314","AL",2020-08-08,98301,1735,58643,749416,651115,98387,745942,0.0176498713136184,0.131170137813978
"315","AL",2020-08-09,100173,1755,60495,749502,661117,101334,758852,0.017519690934683,0.133652745422961
"316","AL",2020-08-10,101334,1768,61643,762451,677547,103020,776937,0.0174472536364892,0.13290558999857
"317","AL",2020-08-11,103020,1797,63300,780567,679838,103851,779764,0.0174432149097263,0.131980983054626
"318","AL",2020-08-12,103851,1847,64081,783689,690985,104786,791786,0.0177850959547814,0.132515576969946
"319","AL",2020-08-13,104786,1882,61381,795771,697005,105557,798501,0.0179604145591968,0.131678585924845
"320","AL",2020-08-14,105557,1890,62144,802562,718675,106309,820871,0.017905018141857,0.131525041056018
"321","AL",2020-08-15,106309,1893,62893,824984,729437,107580,832794,0.0178065826976079,0.128861893079139
"322","AL",2020-08-16,107580,1896,64161,837017,737991,108433,842070,0.0176240936977133,0.128527855467691
"323","AL",2020-08-17,108433,1898,65012,846424,743919,109004,848514,0.0175038964152979,0.128107189777227
"324","AL",2020-08-18,109004,1925,65556,852923,757898,110361,863713,0.0176599023889032,0.127800516576526
"325","AL",2020-08-19,110361,1936,66902,868259,773868,111478,880652,0.0175424289377588,0.12710608240168
"326","AL",2020-08-20,111478,1944,68011,885346,784330,112449,891813,0.0174384183426326,0.125914614173442
"327","AL",2020-08-21,112449,1974,65791,896779,784330,112770,891813,0.017554624763226,0.125392097718613
"328","AL",2020-08-22,113632,1996,66952,897100,801750,114532,911316,0.0175654745142213,0.126665923531379
"329","AL",2020-08-23,114532,2011,67837,916282,806609,115060,916703,0.0175584116229525,0.124996453057028
"330","AL",2020-08-24,115060,2013,68363,921669,806609,116710,916364,0.0174952198852772,0.12483874362705
"331","AL",2020-08-25,116710,2024,70002,923319,810035,117242,920989,0.0173421300659755,0.126402684229394
"332","AL",2020-08-26,117242,2037,70521,927277,824431,119254,936557,0.0173743197830129,0.126436868379136
"333","AL",2020-08-27,119254,2045,69181,943685,835786,121023,948580,0.0171482717560837,0.126370557972205
"334","AL",2020-08-28,121023,2076,70919,956809,842678,122185,956401,0.0171537641605315,0.126486059391164
"335","AL",2020-08-29,122185,2107,72050,964863,851929,123889,967213,0.0172443425952449,0.12663455848136
"336","AL",2020-08-30,123889,2152,73709,975818,855827,125235,972283,0.0173703880086206,0.126959125574646
"337","AL",2020-08-31,125235,2162,75045,981062,859229,126058,976381,0.0172635445362718,0.127652482717708
"338","AL",2020-09-01,126058,2182,75848,985287,831304,127616,949438,0.0173094924558537,0.127940386912646
"339","AL",2020-09-02,127616,2200,77388,958920,835994,128239,954214,0.0172392176529589,0.133083051766571
"340","AL",2020-09-03,128239,2217,74868,964233,836689,129285,955290,0.017288032501813,0.132995863033105
"341","AL",2020-09-04,129285,2233,75898,965974,840020,130393,959309,0.0172719186293847,0.133839006018796
"342","AL",2020-09-05,130393,2266,76973,970413,846170,131803,966497,0.0173782334941293,0.134368562663526
"343","AL",2020-09-06,131803,2275,78374,977973,851994,132314,972809,0.0172606086356153,0.134771614349271
"344","AL",2020-09-07,132314,2276,78884,984308,855022,132973,976496,0.0172015055096211,0.134423371546305
"345","AL",2020-09-08,132973,2276,79543,987995,858789,133606,980668,0.0171162566836877,0.134588737797256
"346","AL",2020-09-09,133606,2277,80175,992395,863982,134417,986562,0.0170426477852791,0.134629860085954
"347","AL",2020-09-10,134417,2285,77909,998399,870173,135565,993440,0.0169993378813692,0.134632546707278
"348","AL",2020-09-11,135565,2301,79041,1005738,874219,136703,998316,0.0169734075904548,0.134791565994325
"349","AL",2020-09-12,136703,2333,80147,1010922,878723,137646,1003546,0.0170661945970462,0.135226060962171
"350","AL",2020-09-13,137646,2350,81073,1016369,884432,138755,1010227,0.0170727809017334,0.135429160078672
"351","AL",2020-09-14,138755,2351,82181,1023187,888092,139459,1014391,0.016943533566358,0.135610597085381
"352","AL",2020-09-15,139459,2355,82881,1027551,892810,140160,1019623,0.0168866835413993,0.135719784224822
"353","AL",2020-09-16,140160,2387,84472,1032970,899684,141087,1027207,0.0170305365296804,0.135686418773052
"354","AL",2020-09-17,141087,2392,77463,1040771,903156,141757,1031253,0.0169540779802533,0.135560079979169
"355","AL",2020-09-18,141757,2401,78124,1044913,910192,142863,1039010,0.0169374351883858,0.135663926087626
"356","AL",2020-09-19,142863,2428,79203,1039010,918448,144164,1048422,0.0169953031925691,0.137499157852186
"357","AL",2020-09-20,144164,2437,80495,1048422,923366,144962,1054017,0.0169043589245581,0.137505699041035
"358","AL",2020-09-21,144962,2437,81293,1054017,928112,145780,1059517,0.0168113022723196,0.13753288609197
"359","AL",2020-09-22,145780,2439,82109,1059517,933565,146584,1065553,0.0167306900809439,0.137590996652248
"360","AL",2020-09-23,146584,2457,82895,1065553,938451,147153,1070903,0.0167617202423184,0.137566127635134
"361","AL",2020-09-24,147153,2488,80082,1070903,944747,148206,1078180,0.016907572390641,0.137410204285542
"362","AL",2020-09-25,148206,2506,81117,1078180,963364,150658,1097595,0.0169088970756919,0.137459422359903
"363","AL",2020-09-26,150658,2491,83584,1097595,970048,151591,1104932,0.0165341369193803,0.137261922658175
"364","AL",2020-09-27,151591,2501,84507,1104932,975685,152321,1111239,0.0164983409305302,0.13719486810048
"365","AL",2020-09-28,152321,2501,85237,1111239,980291,152983,1116346,0.0164192724575075,0.137073122883556
"366","AL",2020-09-29,152983,2501,85899,1116346,983163,153554,1119712,0.0163482216978357,0.137039054200042
"367","AL",2020-09-30,153554,2517,86454,1119712,994475,154701,1132039,0.0163916277010042,0.137137049527021
"368","AL",2020-10-01,154701,2540,84213,1132039,1000570,155744,1138732,0.0164187691094434,0.136656952631491
"369","AL",2020-10-02,155744,2548,85248,1138732,1006612,156698,1145601,0.0163601808095336,0.136769670124314
"370","AL",2020-10-03,156698,2550,86200,1145601,1016319,158380,1156045,0.0162733410764656,0.136782352669036
"371","AL",2020-10-04,158380,2558,87874,1156045,1022073,159169,1162518,0.0161510291703498,0.137001587308453
"372","AL",2020-10-05,159169,2558,88663,1162518,1026591,159713,1167513,0.0160709685931306,0.136917449880346
"373","AL",2020-10-06,159713,2559,89206,1167513,1031293,160477,1172847,0.0160224903420511,0.136797620240631
"374","AL",2020-10-07,160477,2580,89949,1172847,1038526,161418,1180818,0.0160770702343638,0.136826883642965
"375","AL",2020-10-08,161418,2601,90869,1180818,1042046,161975,1184710,0.0161134445972568,0.136700151928578
"376","AL",2020-10-09,161975,2637,88098,1184710,1052552,163465,1196452,0.0162802901682358,0.136721222915313
"377","AL",2020-10-10,163465,2653,89572,1196452,1059419,164526,1204320,0.016229773957728,0.136624787287747
"378","AL",2020-10-11,164526,2664,90622,1204320,1064417,165342,1210007,0.0161919696582911,0.136613192506975
"379","AL",2020-10-12,165342,2664,91438,1210007,1068387,166076,1214610,0.0161120586420873,0.136645490480634
"380","AL",2020-10-13,166076,2665,92171,1214610,1074124,167193,1221207,0.0160468701076616,0.136731955113164
"381","AL",2020-10-14,167193,2665,93288,1221207,1078476,167977,1226221,0.0159396625456807,0.136907993485134
"382","AL",2020-10-15,167977,2706,91033,1226221,1085415,169162,1234074,0.0161093483036368,0.136987541397513
"383","AL",2020-10-16,169162,2756,92168,1234074,1091458,170374,1241182,0.0162920750523167,0.137076058648023
"384","AL",2020-10-17,170374,2786,93350,1241182,1098099,171662,1248795,0.0163522603214105,0.137267540135129
"385","AL",2020-10-18,171662,2788,94636,1248795,1102369,172626,1253896,0.0162412182078736,0.137462113477392
"386","AL",2020-10-19,172626,2788,95600,1253896,1107828,173485,1260100,0.0161505219375992,0.137671704830385
"387","AL",2020-10-20,173485,2789,96458,1260100,1112559,174528,1265575,0.016076317837277,0.137675581303071
"388","AL",2020-10-21,174528,2805,97485,1265575,1120507,174528,1273523,0.0160719196919692,0.137904114730458
"389","AL",2020-10-22,175674,2828,98407,1273523,1125753,177064,1280695,0.0160979997039972,0.137943327289731
"390","AL",2020-10-23,177064,2843,99782,1280695,1133858,180916,1289773,0.016056341209958,0.138256181214106
"391","AL",2020-10-24,180916,2859,103618,1289773,1138922,183276,1295868,0.0158029140595636,0.140269644348269
"392","AL",2020-10-25,183276,2866,105971,1295868,1144785,184355,1302666,0.0156376175822257,0.141431071683227
"393","AR",2020-04-12,1280,27,1253,19722,18442,1280,19722,0.02109375,0.0649021397424196
"394","AR",2020-04-13,1410,29,1381,20804,19394,1410,20804,0.0205673758865248,0.0677754278023457
"395","AR",2020-04-14,1498,32,1466,21131,19651,1480,21131,0.0213618157543391,0.0708911078510246
"396","AR",2020-04-15,1569,33,1536,21834,20265,1569,21834,0.0210325047801147,0.0718604012091234
"397","AR",2020-04-16,1620,37,1583,22675,21055,1620,22675,0.0228395061728395,0.0714443219404631
"398","AR",2020-04-17,1695,37,1658,23494,21799,1695,23494,0.0218289085545723,0.0721460798501745
"399","AR",2020-04-18,1744,38,1706,24141,22402,1739,24141,0.0217889908256881,0.0722422434861853
"400","AR",2020-04-19,1781,39,1742,24209,22428,1781,24209,0.0218978102189781,0.0735676814407865
"401","AR",2020-04-20,1973,41,1932,26553,24630,1923,26553,0.0207805372529143,0.0743042217451889
"402","AR",2020-04-21,1990,42,1948,27441,25214,2227,27441,0.021105527638191,0.0725192230603841
"403","AR",2020-04-22,2276,42,2234,29713,27437,2276,29713,0.0184534270650264,0.0765994682462222
"404","AR",2020-04-24,2599,45,2554,31590,32837,2741,35578,0.0173143516737207,0.08227287116176
"405","AR",2020-04-25,2810,47,2763,35578,35224,2829,38053,0.0167259786476868,0.0789813929956715
"406","AR",2020-04-26,2911,48,2863,38053,36528,2941,39469,0.0164891789762968,0.0764985677870339
"407","AR",2020-04-27,3001,51,2950,39469,37440,3017,40457,0.0169943352215928,0.0760343560769211
"408","AR",2020-04-28,3069,51,3018,40457,37560,3111,40671,0.0166177908113392,0.0758583187087525
"409","AR",2020-04-29,3127,57,3070,40671,42257,3192,45449,0.0182283338663256,0.0768852499323843
"410","AR",2020-04-30,3193,57,3136,45449,45124,3255,48379,0.0178515502662073,0.070254571057669
"411","AR",2020-05-01,3281,61,1915,48379,46355,3321,49676,0.0185918927156355,0.0678186816593977
"412","AR",2020-05-02,3337,64,1300,49676,48210,3372,51582,0.0191789032064729,0.0671752959175457
"413","AR",2020-05-03,3372,72,1313,51582,49459,3431,52890,0.0213523131672598,0.0653716412702105
"414","AR",2020-05-04,3437,76,1362,52890,50984,3458,54442,0.0221123072446901,0.0649839289090565
"415","AR",2020-05-05,3491,80,1395,54442,51139,3496,54635,0.0229160698940132,0.0641232871679953
"416","AR",2020-05-06,3525,83,1401,54635,55435,3568,59003,0.0235460992907801,0.0645190811750709
"417","AR",2020-05-07,3611,87,1415,59003,56384,3611,59995,0.0240930490168928,0.0612002779519685
"418","AR",2020-05-08,3703,87,1493,59995,60300,3694,63994,0.0234944639481501,0.0617218101508459
"419","AR",2020-05-09,3747,88,1500,63994,61781,3747,65528,0.0234854550306912,0.0585523642841516
"420","AR",2020-05-10,3747,88,691,65528,61781,3747,65528,0.0234854550306912,0.0571816628006348
"421","AR",2020-05-11,4012,91,953,65528,64996,4034,69030,0.0226819541375872,0.0612257355634233
"422","AR",2020-05-12,4043,94,800,69030,66280,4164,70444,0.0232500618352708,0.0585687382297552
"423","AR",2020-05-13,4164,95,849,70444,69051,4164,73215,0.0228146013448607,0.0591107830333314
"424","AR",2020-05-14,4236,97,919,73215,71582,4236,75818,0.0228989612842304,0.0578569965171071
"425","AR",2020-05-15,4366,98,991,75818,77066,4463,81529,0.0224461749885479,0.057585269988657
"426","AR",2020-05-16,4463,98,975,81529,77066,4578,81529,0.0219583239973112,0.0547412577119798
"427","AR",2020-05-17,4578,98,1008,81644,80426,4759,85185,0.0214067278287462,0.0560727058938807
"428","AR",2020-05-18,4759,98,1071,85185,80426,4813,85185,0.0205925614624921,0.0558666431883548
"429","AR",2020-05-19,4813,100,1068,85239,88778,4923,93701,0.0207770621234157,0.056464763781837
"430","AR",2020-05-20,4923,102,1082,93701,91255,5003,96258,0.0207190737355271,0.0525394606247532
"431","AR",2020-05-21,5003,107,1044,96258,93818,5458,99276,0.0213871676993804,0.051974900787467
"432","AR",2020-05-22,5458,110,1433,99276,97435,5612,103047,0.0201539025283987,0.0549780410169628
"433","AR",2020-05-23,5612,113,1470,103047,97435,5612,103047,0.0201354240912331,0.0544605859462187
"434","AR",2020-05-24,5775,115,1631,103047,102659,5922,108581,0.0199134199134199,0.0560423884246994
"435","AR",2020-05-25,5922,116,1658,108581,105593,6029,111622,0.0195879770347855,0.0545399287168105
"436","AR",2020-05-26,6029,117,1663,111622,105593,6180,111622,0.0194062033504727,0.0540126498360538
"437","AR",2020-05-27,6180,119,1729,111773,109319,6277,115499,0.0192556634304207,0.0552906336950784
"438","AR",2020-05-28,6277,120,1733,115596,112364,6538,118641,0.0191174127768042,0.05430118689228
"439","AR",2020-05-29,6538,125,1830,118902,113230,6538,119768,0.0191189966350566,0.0549864594371836
"440","AR",2020-05-30,6777,132,2062,119768,119484,7013,126497,0.0194776449756529,0.0565843964998998
"441","AR",2020-05-31,7013,133,1714,126497,122262,7253,129515,0.0189647796948524,0.0554400499616592
"442","AR",2020-06-01,7253,133,1845,129515,125793,7443,133236,0.0183372397628567,0.0560012353781415
"443","AR",2020-06-02,7443,133,1909,133236,125793,7443,133236,0.0178691387881231,0.055863280194542
"444","AR",2020-06-03,7818,136,2281,133236,134413,8067,142480,0.0173957533896137,0.0586778348194182
"445","AR",2020-06-04,8067,142,2208,142480,134413,8067,147385,0.017602578405851,0.0566184727681078
"446","AR",2020-06-05,8425,151,2557,142480,138960,8651,150975,0.0179228486646884,0.0591311061201572
"447","AR",2020-06-06,8651,152,2580,147611,147656,9101,156757,0.0175702230955959,0.0586067433998821
"448","AR",2020-06-07,9101,154,2681,156757,150847,9426,160273,0.016921217448632,0.0580580133582551
"449","AR",2020-06-08,9426,154,2848,160273,150847,9740,160273,0.0163377890939953,0.0588121517660492
"450","AR",2020-06-09,9740,155,3161,160587,155701,10080,170520,0.0159137577002053,0.0606524812095624
"451","AR",2020-06-10,10080,161,3044,165781,165849,10368,176217,0.0159722222222222,0.0608031077143943
"452","AR",2020-06-11,10368,165,3087,176217,165849,10816,176217,0.0159143518518519,0.0588365481196479
